partnumber,VehicleRawProperties,VehicleDataStandard,TypeId,ImportId,ImportTable,VehicleImportRegion,Brand,UvdbFromYearID,UvdbToYearID,Action,,,,,,,,,,,,,,,,
STC-4100-571,"{""Seat Cordoba (6K/6L)"":""1993-2002 (6K)""}",0,,1496,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""Seat Cordoba (6K/6L)"":""1993-2002 (6K)""}",0,,1497,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-41004100-571,"{""Seat Cordoba (6K/6L)"":""1993-2002 (6K)""}",0,,1498,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Seat Cordoba (6K/6L)"":""2002-2010 (6L)""}",0,,1499,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Seat Cordoba (6K/6L)"":""2002-2010 (6L)""}",0,,1500,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51005100-571,"{""Seat Cordoba (6K/6L)"":""2002-2010 (6L)""}",0,,1501,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Seat Exeo"":""2008-2013 (3R)""}",0,,1502,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Seat Exeo"":""2008-2013 (3R)""}",0,,1503,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""Seat Exeo"":""2008-2013 (3R)""}",0,,1504,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""Seat Ibiza Mk 2 (6K)"":""1993-2002 (6K)""}",0,,1505,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""Seat Ibiza Mk 2 (6K)"":""1993-2002 (6K)""}",0,,1506,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-41004100-571,"{""Seat Ibiza Mk 2 (6K)"":""1993-2002 (6K)""}",0,,1507,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Seat Ibiza Mk 3 (6L)"":""2002-2008 (6L)""}",0,,1508,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Seat Ibiza Mk 3 (6L)"":""2002-2008 (6L)""}",0,,1509,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51005100-571,"{""Seat Ibiza Mk 3 (6L)"":""2002-2008 (6L)""}",0,,1510,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Seat Ibiza Mk 4 (6J)"":""2008-2016 (6J)""}",0,,1511,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Seat Ibiza Mk 4 (6J)"":""2008-2016 (6J)""}",0,,1512,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51005100-571,"{""Seat Ibiza Mk 4 (6J)"":""2008-2016 (6J)""}",0,,1513,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Seat Ibiza Mk 5 (6P)"":""2017- (KJ1)""}",0,,1514,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Seat Ibiza Mk 5 (6P)"":""2017- (KJ1)""}",0,,1515,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51005100-571,"{""Seat Ibiza Mk 5 (6P)"":""2017- (KJ1)""}",0,,1516,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Seat Leon Mk 1 (1M)"":""1999-2005 (1M)""}",0,,1517,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Seat Leon Mk 1 (1M)"":""1999-2005 (1M)""}",0,,1518,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51005100-571,"{""Seat Leon Mk 1 (1M)"":""1999-2005 (1M)""}",0,,1519,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Seat Leon Mk 2 (1P)"":""2005-2013 (1P)""}",0,,1520,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Seat Leon Mk 2 (1P)"":""2005-2013 (1P)""}",0,,1521,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""Seat Leon Mk 2 (1P)"":""2005-2013 (1P)""}",0,,1522,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Seat Leon Mk 3 (5F)"":""2013- (5F)""}",0,,1523,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Seat Leon Mk 3 (5F)"":""2013- (5F)""}",0,,1524,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""Seat Leon Mk 3 (5F)"":""2013- (5F)""}",0,,1525,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""Seat Mii"":""2011-""}",0,,1526,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""Seat Mii"":""2011-""}",0,,1527,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-41004100-571,"{""Seat Mii"":""2011-""}",0,,1528,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Seat Toledo Mk 1 (1L)"":""1991-1999 (1L)""}",0,,1529,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Seat Toledo Mk 1 (1L)"":""1991-1999 (1L)""}",0,,1530,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51005100-571,"{""Seat Toledo Mk 1 (1L)"":""1991-1999 (1L)""}",0,,1531,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Seat Toledo Mk 2 (1M)"":""1999-2005 (1M)""}",0,,1532,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Seat Toledo Mk 2 (1M)"":""1999-2005 (1M)""}",0,,1533,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51005100-571,"{""Seat Toledo Mk 2 (1M)"":""1999-2005 (1M)""}",0,,1534,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Seat Toledo Mk 3 (5P)"":""2005-2009 (5P)""}",0,,1535,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Seat Toledo Mk 3 (5P)"":""2005-2009 (5P)""}",0,,1536,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""Seat Toledo Mk 3 (5P)"":""2005-2009 (5P)""}",0,,1537,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Seat Toledo Mk 4 (NH)"":""2012- (NH)""}",0,,1538,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Seat Toledo Mk 4 (NH)"":""2012- (NH)""}",0,,1539,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51005100-571,"{""Seat Toledo Mk 4 (NH)"":""2012- (NH)""}",0,,1540,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""Skoda Citigo"":""2011-""}",0,,1541,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""Skoda Citigo"":""2011-""}",0,,1542,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-41004100-571,"{""Skoda Citigo"":""2011-""}",0,,1543,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Skoda Fabia Mk 1 (6Y)"":""1999-2007 (6Y)""}",0,,1544,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Skoda Fabia Mk 1 (6Y)"":""1999-2007 (6Y)""}",0,,1545,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51005100-571,"{""Skoda Fabia Mk 1 (6Y)"":""1999-2007 (6Y)""}",0,,1546,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Skoda Fabia Mk 2 (5J)"":""2007-2017 (5J)""}",0,,1547,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Skoda Fabia Mk 2 (5J)"":""2007-2014 (5J)""}",0,,1548,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Skoda Fabia Mk 2 (5J)"":""2007-2014 (5J)""}",0,,1549,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51005100-571,"{""Skoda Fabia Mk 2 (5J)"":""2007-2014 (5J)""}",0,,1550,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Skoda Fabia Mk 3 (NJ)"":""2014- (NJ)""}",0,,1551,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Skoda Fabia Mk 3 (NJ)"":""2014- (NJ)""}",0,,1552,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51005100-571,"{""Skoda Fabia Mk 3 (NJ)"":""2014- (NJ)""}",0,,1553,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Skoda Kodiaq"":""2016-""}",0,,1554,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Skoda Kodiaq"":""2016-""}",0,,1555,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""Skoda Kodiaq"":""2016-""}",0,,1556,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Skoda Karoq"":""2017-""}",0,,1557,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Skoda Karoq"":""2017-""}",0,,1558,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""Skoda Karoq"":""2017-""}",0,,1559,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Skoda Octavia Mk 1 (1U)"":""1997-2004 (1U)""}",0,,1560,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Skoda Octavia Mk 1 (1U)"":""1997-2004 (1U)""}",0,,1561,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51005100-571,"{""Skoda Octavia Mk 1 (1U)"":""1997-2004 (1U)""}",0,,1562,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Skoda Octavia Mk 2 (1Z)"":""2004-2013 (1Z)""}",0,,1563,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Skoda Octavia Mk 2 (1Z)"":""2004-2013 (1Z)""}",0,,1564,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""Skoda Octavia Mk 2 (1Z)"":""2004-2013 (1Z)""}",0,,1565,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Skoda Octavia Mk 3 (5E)"":""2013- (5E)""}",0,,1566,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Skoda Octavia Mk 3 (5E)"":""2013- (5E)""}",0,,1567,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""Skoda Octavia Mk 3 (5E)"":""2013- (5E)""}",0,,1568,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Skoda Rapid"":""2012-""}",0,,1569,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Skoda Rapid"":""2012-""}",0,,1570,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51005100-571,"{""Skoda Rapid"":""2012-""}",0,,1571,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Skoda Roomster"":""2006-2015 (5J)""}",0,,1572,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""Skoda Roomster"":""2006-2015 (5J)""}",0,,1573,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51005100-571,"{""Skoda Roomster"":""2006-2015 (5J)""}",0,,1574,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Skoda Superb Mk 1 (3U)"":""2001-2008 (3U)""}",0,,1575,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Skoda Superb Mk 1 (3U)"":""2001-2008 (3U)""}",0,,1576,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""Skoda Superb Mk 1 (3U)"":""2001-2008 (3U)""}",0,,1577,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Skoda Superb Mk 2 (3T)"":""2008-2015 (3T)""}",0,,1578,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Skoda Superb Mk 2 (3T)"":""2008-2015 (3T)""}",0,,1579,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""Skoda Superb Mk 2 (3T)"":""2008-2015 (3T)""}",0,,1580,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Skoda Superb Mk 3 (3V)"":""2015- (3V)""}",0,,1581,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Skoda Superb Mk 3 (3V)"":""2015- (3V)""}",0,,1582,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""Skoda Superb Mk 3 (3V)"":""2015- (3V)""}",0,,1583,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Skoda Yeti"":""2009-2017""}",0,,1584,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""Skoda Yeti"":""2009-2017""}",0,,1585,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""Skoda Yeti"":""2009-2017""}",0,,1586,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Arteon"":""2017-""}",0,,1587,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Arteon"":""2017-""}",0,,1588,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""VW Arteon"":""2017-""}",0,,1589,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Beetle (A5)"":""2011-2019 (A5)""}",0,,1590,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Beetle (A5)"":""2011-2019 (A5)""}",0,,1591,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""VW Beetle (A5)"":""2011-2019 (A5)""}",0,,1592,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""VW Beetle"":""1997-2011""}",0,,1593,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""VW Beetle"":""1997-2011""}",0,,1594,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51005100-571,"{""VW Beetle"":""1997-2011""}",0,,1595,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""VW Bora (1J)"":""1998-2005 (1J)""}",0,,1596,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""VW Bora (1J)"":""1998-2005 (1J)""}",0,,1597,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51005100-571,"{""VW Bora (1J)"":""1998-2005 (1J)""}",0,,1598,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""VW Caddy Mk 1 (14)"":""1979-1996""}",0,,1599,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""VW Caddy Mk 1 (14)"":""1979-1996""}",0,,1600,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-41004100-571,"{""VW Caddy Mk 1 (14)"":""1979-1996""}",0,,1601,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""VW Caddy Mk 2 (9K/9U)"":""1996-2004""}",0,,1602,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""VW Caddy Mk 2 (9K/9U)"":""1996-2004""}",0,,1603,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-41004100-571,"{""VW Caddy Mk 2 (9K/9U)"":""1996-2004""}",0,,1604,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Caddy Mk 3 (2K)"":""2003- (2K)""}",0,,1605,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Caddy Mk 3 (2K)"":""2003- (2K)""}",0,,1606,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""VW Caddy Mk 3 (2K)"":""2003- (2K)""}",0,,1607,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW CC"":""2012-2017""}",0,,1608,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW CC"":""2012-2017""}",0,,1609,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""VW CC"":""2012-2017""}",0,,1610,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""VW Corrado"":""VR6 1988-1995""}",0,,1611,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""VW Corrado"":""VR6 1988-1995""}",0,,1612,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51005100-571,"{""VW Corrado"":""VR6 1988-1995""}",0,,1613,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""VW Corrado"":""1988-1995""}",0,,1614,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""VW Corrado"":""1988-1995""}",0,,1615,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-41004100-571,"{""VW Corrado"":""1988-1995""}",0,,1616,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Eos"":""2006-2015""}",0,,1617,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Eos"":""2006-2015""}",0,,1618,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""VW Eos"":""2006-2015""}",0,,1619,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""VW Fox"":""2004-""}",0,,1620,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""VW Fox"":""2004-""}",0,,1621,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51005100-571,"{""VW Fox"":""2004-""}",0,,1622,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""VW Golf Mk 1 (17)"":""1974-1983 (17)""}",0,,1623,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""VW Golf Mk 1 (17)"":""1974-1983 (17)""}",0,,1624,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-41004100-571,"{""VW Golf Mk 1 (17)"":""1974-1983 (17)""}",0,,1625,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""VW Golf Mk 2 (1G)"":""1983-1992 (1G)""}",0,,1626,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""VW Golf Mk 2 (1G)"":""1983-1992 (1G)""}",0,,1627,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-41004100-571,"{""VW Golf Mk 2 (1G)"":""1983-1992 (1G)""}",0,,1628,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""VW Golf Mk 3 (1H)"":""GTi/VR6 1993-1998 (1E)""}",0,,1629,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""VW Golf Mk 3 (1H)"":""GTi/VR6 1993-1998 (1E)""}",0,,1630,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51005100-571,"{""VW Golf Mk 3 (1H)"":""GTi/VR6 1993-1998 (1E)""}",0,,1631,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""VW Golf Mk 3 (1H)"":""1993-1998 (1E)""}",0,,1632,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""VW Golf Mk 3 (1H)"":""1993-1998 (1E)""}",0,,1633,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-41004100-571,"{""VW Golf Mk 3 (1H)"":""1993-1998 (1E)""}",0,,1634,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""VW Golf Mk 4 (1J)"":""1997-2004 (1J)""}",0,,1635,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5100-571,"{""VW Golf Mk 4 (1J)"":""1997-2004 (1J)""}",0,,1636,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51005100-571,"{""VW Golf Mk 4 (1J)"":""1997-2004 (1J)""}",0,,1637,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Golf Mk 5 (1K)"":""2004-2008 (1K)""}",0,,1638,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Golf Mk 5 (1K)"":""2004-2008 (1K)""}",0,,1639,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""VW Golf Mk 5 (1K)"":""2004-2008 (1K)""}",0,,1640,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Golf Mk 6 (5K)"":""2009-2013 (5K)""}",0,,1641,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Golf Mk 6 (5K)"":""2009-2013 (5K)""}",0,,1642,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""VW Golf Mk 6 (5K)"":""2009-2013 (5K)""}",0,,1643,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Golf Mk 7 (5G)"":""2013- (5G)""}",0,,1644,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Golf Mk 7 (5G)"":""2013- (5G)""}",0,,1645,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""VW Golf Mk 7 (5G)"":""2013- (5G)""}",0,,1646,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Golf Plus Mk 1"":""2005-2009""}",0,,1647,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Golf Plus Mk 1"":""2005-2009""}",0,,1648,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""VW Golf Plus Mk 1"":""2005-2009""}",0,,1649,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Golf Plus Mk 2"":""2009-2017""}",0,,1650,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Golf Plus Mk 2"":""2009-2017""}",0,,1651,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""VW Golf Plus Mk 2"":""2009-2017""}",0,,1652,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""VW Jetta Mk 1/2 (16/1G)"":""1979-1992 (16/1G)""}",0,,1653,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""VW Jetta Mk 1/2 (16/1G)"":""1979-1992 (16/1G)""}",0,,1654,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-41004100-571,"{""VW Jetta Mk 1/2 (16/1G)"":""1979-1992 (16/1G)""}",0,,1655,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Jetta Mk 5 (1K)"":""2005-2010 (1K5)""}",0,,1656,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Jetta Mk 5 (1K)"":""2005-2010 (1K5)""}",0,,1657,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""VW Jetta Mk 5 (1K)"":""2005-2010 (1K5)""}",0,,1658,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Jetta Mk 6 (1B)"":""2010- (5C6)""}",0,,1659,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-5112-571,"{""VW Jetta Mk 6 (1B)"":""2010- (5C6)""}",0,,1660,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-51125112-571,"{""VW Jetta Mk 6 (1B)"":""2010- (5C6)""}",0,,1661,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
STC-4100-571,"{""VW Lupo"":""1998-2005""}",0,,1662,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
