partnumber,name,description,images,retailprice,parttype,Brand,sku,Barcode,EAN,WeightGrams,DimensionsLengthMM,DimensionsWidthMM,DimensionsHeightMM,Gtin14
470075,Nissan Qashqai 2013-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470075,,'8718042377548,,,,,
470076,FORD Transit Custom 2.0/2.2D 13-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470076,,'8718042377562,,,,,
470077,TOYOTA Camry 2.5 18-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470077,,'8718042378040,,,,,
470078,TESLA Y 19-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470078,,'8718042378064,,,,,
470079,LAND ROVER Discovery 2.0D 15-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470079,,'8718042378088,,,,,
470080,PORSCHE Panamera 18-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470080,,'8718042378101,,,,,
470081,Opel Corsa/Combo 2001-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470081,,'8718042378989,,,,,
470082,VW Transporter 07/1994-04/2003,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470082,,'8718042379061,,,,,
470083,OPEL Insignia 1.5 17-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470083,,'8718042379085,,,,,
470084,DACIA Logan 1.5D 05-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470084,,'8718042381064,,,,,
470085,KIA Sportage 2.0 16-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470085,,'8718042381088,,,,,
470086,HYUNDAI Tucson 1.6 16-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470086,,'8718042381101,,,,,
470087,HYUNDAI SantaFe 2.4 10-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470087,,'8718042381125,,,,,
470088,HYUNDAI SantaFe 2.4 14-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470088,,'8718042381149,,,,,
470089,HYUNDAI i20 1.2 12-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470089,,'8718042381163,,,,,
47009,OPEL Corsa 1.4 93-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47009_1500x1000_WM_001_1.jpg,,,NRF,47009,,'8718042029089,,,,,
470090,NISSAN Qashqai 2.0D 07-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470090,,'8718042393982,,,,,
470091,HYUNDAI Matrix 1.6 01-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470091,,'8718042394002,,,,,
470092,HYUNDAI Accent 00-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470092,,'8718042394026,,,,,
470093,NISSAN Navara 2.5D 97-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470093,,'8718042394040,,,,,
470094,Citroen Picasso/Peugeot 3008 2013-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470094,,'8718042394064,,,,,
470095,HYUNDAI ix35 1.6 10-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470095,,'8718042394088,,,,,
470096,HYUNDAI Coupe 2.0 02-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470096,,'8718042394101,,,,,
470097,HYUNDAI Coupe 2.0 02-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470097,,'8718042394125,,,,,
470098,FIAT Tipo 1.4 16-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470098,,'8718042394149,,,,,
470099,TOYOTA Auris 1.6 07-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470099,,'8718042394705,,,,,
47010,OPEL Zafira 2.0D 99-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47010_1500x1000_WM_001_1.jpg,,,NRF,47010,,'8718042029096,,,,,
470100,KIA Niro 1.6 17-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470100,,'8718042394729,,,,,
470101,Ford Transit 2.2D 2006-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470101,,'8718042394743,,,,,
470102,Renault Trafic II 2001-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470102,,'8718042394767,,,,,
470103,RENAULT Clio 1.0 19-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470103,,'8718042396266,,,,,
470104,MAZDA 6 2.0D 12-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470104,,'8718042396280,,,,,
470105,VOLVO V40 12-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470105,,'8718042396303,,,,,
470106,AUDI A6 3.0D 04-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470106,,'8718042396327,,,,,
470107,VW Touareg 2.5D 03-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470107,,'8718042396341,,,,,
470108,AUDI A6 3.0D 04-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470108,,'8718042396365,,,,,
470109,MASERATI Levante 3.0D 16-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470109,,'8718042398147,,,,,
47011,OPEL Corsa 1.2 01-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47011_1500x1000_WM_001_1.jpg,,,NRF,47011,,'8718042029102,,,,,
470110,MASERATI Ghibli 3.0 14-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470110,,'8718042398123,,,,,
470111,VW Passat 2.0D 15-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470111,,'8718042398109,,,,,
470112,Ford C-max/Focus 1.6-2.0 2005-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470112,,'8718042398086,,,,,
470113,AUDI Q5 2.0D 17-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470113,,'8718042398321,,,,,
470114,PORSHE Cayenne 3.0/4.2D 15-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470114,,'8718042398345,,,,,
470117,FORD Transit 2.2D 14-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470117,,'8718042398789,,,,,
470118,SUZUKI Swift 1.2 10-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470118,,'8718042398802,,,,,
470119,FIAT 124 Spider 1.4 16-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470119,,'8718042398826,,,,,
47012,OPEL Corsa 1.2 01-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47012_1500x1000_WM_001_1.jpg,,,NRF,47012,,'8718042029119,,,,,
470120,Renault Laguna 2007-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470120,,'8718042398840,,,,,
470121,AUDI A4 2.4 01-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470121,,'8718042399229,,,,,
470122,AUDI A4 2.0D 15-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470122,,'8718042399243,,,,,
470123,TOYOTA RAV4 2.5 19-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470123,,'8718042399267,,,,,
470124,RENAULT Koleos 2.0D 16-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470124,,'8718042399281,,,,,
470125,KIA Picanto 1.2 11-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470125,,'8718042399304,,,,,
470128,Dacia Logan 1.5D 2005-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,470128,,'8718042399366,,,,,
47013,OPEL Vectra 1.6 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47013_1500x1000_WM_001_2.jpg,,,NRF,47013,,'8718042029126,,,,,
47014,OPEL Vectra 1.6 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47014_1500x1000_WM_001_2.jpg,,,NRF,47014,,'8718042029133,,,,,
47015,OPEL Astra 1.6 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47015_1500x1000_WM_001_1.jpg,,,NRF,47015,,'8718042029140,,,,,
47016,TOYOTA Corolla 1.3 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47016_1500x1000_WM_001_1.jpg,,,NRF,47016,,'8718042029157,,,,,
47019,FORD KA 1.3 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47019_1500x1000_WM_001_1.jpg,,,NRF,47019,,'8718042029171,,,,,
47020,OPEL Corsa 1.2 93-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47020_1500x1000_WM_001_1.jpg,,,NRF,47020,,'8718042029188,,,,,
47021,FORD Focus 1.6 99-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47021_1500x1000_WM_001_1.jpg,,,NRF,47021,,'8718042029195,,,,,
47023,AUDI A4 1.6 95-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47023_1500x1000_WM_001_1.jpg,,,NRF,47023,,'8718042029218,,,,,
47024,BMW 3 1.6 91-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47024_1500x1000_WM_001_1.jpg,,,NRF,47024,,'8718042062741,,,,,
47025,BMW 3 1.6 91-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47025_1500x1000_WM_001_1.jpg,,,NRF,47025,,'8718042029225,,,,,
47026,BMW 3 1.9 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47026_1500x1000_WM_001_2.jpg,,,NRF,47026,,'8718042029232,,,,,
47027,BMW 3 3.0 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47027_1500x1000_WM_001_1.jpg,,,NRF,47027,,'8718042029249,,,,,
47028,BMW 5 2.0 88-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47028_1500x1000_WM_001_1.jpg,,,NRF,47028,,'8718042029256,,,,,
47029,BMW 5 2.0 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47029_1500x1000_WM_001_1.jpg,,,NRF,47029,,'8718042029263,,,,,
47030,CITROËN Xsara 1.4 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47030_1500x1000_WM_001_1.jpg,,,NRF,47030,,'8718042062765,,,,,
47031,CHRYSLER Voyager 2.4 95-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47031_1500x1000_WM_001_2.jpg,,,NRF,47031,,'8718042062802,,,,,
47032,CHRYSLER Voyager 2.4 00-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47032_1500x1000_WM_001_2.jpg,,,NRF,47032,,'8718042062635,,,,,
47033,FORD Focus 1.6 99-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47033_1500x1000_WM_001_1.jpg,,,NRF,47033,,'8718042058898,,,,,
47034,FORD Focus 1.6 99-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47034_1500x1000_WM_001_2.jpg,,,NRF,47034,,'8718042077530,,,,,
47036,FORD Transit 2.5D 95-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47036_1500x1000_WM_001_1.jpg,,,NRF,47036,,'8718042077547,,,,,
47037,FORD KA 1.3 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47037_1500x1000_WM_001_1.jpg,,,NRF,47037,,'8718042062642,,,,,
47038,FIAT Punto 1.1 94-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47038_1500x1000_WM_001_1.jpg,,,NRF,47038,,'8718042029270,,,,,
47039,FIAT Seicento 1.1 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47039_1500x1000_WM_001_1.jpg,,,NRF,47039,,'8718042067890,,,,,
47041,HONDA Civic 1.4 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47041_1500x1000_WM_001_2.jpg,,,NRF,47041,,'8718042056993,,,,,
47042,HONDA Civic 1.4 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47042_1500x1000_WM_001_2.jpg,,,NRF,47042,,'8718042063625,,,,,
47043,HONDA Civic 1.6 01-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47043_1500x1000_WM_009_2.jpg,,,NRF,47043,,'8718042062666,,,,,
47044,HONDA Civic 1.6 01-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47044_1500x1000_WM_001_1.jpg,,,NRF,47044,,'8718042062659,,,,,
47045,MERCEDES C-Series 1.8 94-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47045_1500x1000_WM_001_1.jpg,,,NRF,47045,,'8718042029287,,,,,
47046,MERCEDES C-Series 1.8 94-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47046_1500x1000_WM_001_2.jpg,,,NRF,47046,,'8718042029294,,,,,
47048,CITROËN Saxo 1.1 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47048_1500x1000_WM_001_2.jpg,,,NRF,47048,,'8718042067906,,,,,
47049,PEUGEOT 206 1.6 99-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47049_1500x1000_WM_001_2.jpg,,,NRF,47049,,'8718042062734,,,,,
47050,CITROËN Xantia 2.0D 93-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47050_1500x1000_WM_001_1.jpg,,,NRF,47050,,'8718042029300,,,,,
47051,CITROËN Berlingo 1.9D 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47051_1500x1000_WM_001_1.jpg,,,NRF,47051,,'8718042077806,,,,,
47052,RENAULT Twingo 1.2 93-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47052_1500x1000_WM_001_1.jpg,,,NRF,47052,,'8718042062710,,,,,
47053,TOYOTA Corolla 1.6 01-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47053_1500x1000_WM_001_1.jpg,,,NRF,47053,,'8718042077929,,,,,
47054,TOYOTA Avensis 1.6 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47054_1500x1000_WM_001_1.jpg,,,NRF,47054,,'8718042077936,,,,,
47055,TOYOTA Yaris 1.0 99-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47055_1500x1000_WM_001_1.jpg,,,NRF,47055,,'8718042062673,,,,,
47056,VW Polo 1.4 95-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47056_1500x1000_WM_001_1.jpg,,,NRF,47056,,'8718042029317,,,,,
47057,VW Polo 1.4 95-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47057_1500x1000_WM_001_1.jpg,,,NRF,47057,,'8718042029324,,,,,
47058,VW Golf 1.4 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47058_1500x1000_WM_001_1.jpg,,,NRF,47058,,'8718042029331,,,,,
47059,VW Golf 1.4 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47059_1500x1000_WM_001_1.jpg,,,NRF,47059,,'8718042029348,,,,,
47060,UNIVERSAL 12V -,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47060_1500x1000_WM_001_2.jpg,,,NRF,47060,,'8718042057006,,,,,
47061,FORD Focus 1.6 99-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47061_1500x1000_WM_001_1.jpg,,,NRF,47061,,'8718042029355,,,,,
47063,OPEL Corsa 1.2 01-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47063_1500x1000_WM_001_1.jpg,,,NRF,47063,,'8718042029362,,,,,
47064,VW Golf 1.4 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47064_1500x1000_WM_001_1.jpg,,,NRF,47064,,'8718042029379,,,,,
47065,ROVER 200 1.4 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47065_1500x1000_WM_001_2.jpg,,,NRF,47065,,'8718042029386,,,,,
47066,MERCEDES E-Series 2.2D 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47066_1500x1000_WM_001_1.jpg,,,NRF,47066,,'8718042029393,,,,,
47067,MERCEDES C-Series 1.8 94-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47067_1500x1000_WM_001_1.jpg,,,NRF,47067,,'8718042063601,,,,,
47069,CITROËN Xsara 2.0D 00-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47069_1500x1000_WM_001_1.jpg,,,NRF,47069,,'8718042062680,,,,,
47070,CITROËN Xsara 1.8 00-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47070_1500x1000_WM_001_2.jpg,,,NRF,47070,,'8718042062789,,,,,
47071,AUDI 80 2.0 92-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47071_1500x1000_WM_001_2.jpg,,,NRF,47071,,'8718042029409,,,,,
47072,AUDI Cabriolet 2.6 91-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47072_1500x1000_WM_001_2.jpg,,,NRF,47072,,'8718042029416,,,,,
47073,CITROËN C5 2.0 01-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47073_1500x1000_WM_001_2.jpg,,,NRF,47073,,'8718042029423,,,,,
47075,CITROËN Berlingo 1.9D 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47075_1500x1000_WM_001_1.jpg,,,NRF,47075,,'8718042077875,,,,,
47077,FORD Fiesta 1.3 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47077_1500x1000_WM_001_1.jpg,,,NRF,47077,,'8718042085061,,,,,
47200,ALFA ROMEO 156 1.9D 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47200_1500x1000_WM_001_2.jpg,,,NRF,47200,,'8718042106216,,,,,
47202,ALFA ROMEO 159 1.9D 06-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47202_1500x1000_WM_001_1.jpg,,,NRF,47202,,'8718042106230,,,,,
47203,FIAT Punto 1.3D 09-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47203_1500x1000_WM_001_1.jpg,,,NRF,47203,,'8718042106247,,,,,
47204,VW Golf 1.4 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47204_1500x1000_WM_001_1.jpg,,,NRF,47204,,'8718042106254,,,,,
47205,AUDI A4 1.9D 01-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47205_1500x1000_WM_001_2.jpg,,,NRF,47205,,'8718042106261,,,,,
47206,AUDI A6 2.4 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47206_1500x1000_WM_001_2.jpg,,,NRF,47206,,'8718042106278,,,,,
47207,AUDI Allroad 2.5D 00-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47207_1500x1000_WM_001_2.jpg,,,NRF,47207,,'8718042106285,,,,,
47208,VW Passat 1.9D 01-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47208_1500x1000_WM_001_2.jpg,,,NRF,47208,,'8718042106292,,,,,
47209,BMW 1 1.6 05-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47209_1500x1000_WM_001_1.jpg,,,NRF,47209,,'8718042106308,,,,,
47210,BMW 1 2.0D 05-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47210_1500x1000_WM_001_1.jpg,,,NRF,47210,,'8718042106315,,,,,
47211,BMW 5 2.0 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47211_1500x1000_WM_001_2.jpg,,,NRF,47211,,'8718042106322,,,,,
47212,BMW 5 2.2 04-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47212_1500x1000_WM_001_1.jpg,,,NRF,47212,,'8718042106339,,,,,
47213,BMW 5 2.2 04-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47213_1500x1000_WM_001_2.jpg,,,NRF,47213,,'8718042106346,,,,,
47214,BMW 7 2.8 94-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47214_1500x1000_WM_001_1.jpg,,,NRF,47214,,'8718042106353,,,,,
47215,BMW 7 4.4 02-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47215_1500x1000_WM_001_1.jpg,,,NRF,47215,,'8718042106360,,,,,
47216,BMW X3 2.0D 04-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47216_1500x1000_WM_001_1.jpg,,,NRF,47216,,'8718042106377,,,,,
47217,BMW X5 3.0D 00-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47217_1500x1000_WM_001_1.jpg,,,NRF,47217,,'8718042106384,,,,,
47218,BMW X5 3.0 00-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47218_1500x1000_WM_001_1.jpg,,,NRF,47218,,'8718042106391,,,,,
47219,CHEVROLET Lacetti 1.4 03-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47219_1500x1000_WM_001_2.jpg,,,NRF,47219,,'8718042106407,,,,,
47220,CHRYSLER PT Cruiser 2.0 00-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47220_1500x1000_WM_001_1.jpg,,,NRF,47220,,'8718042106414,,,,,
47223,CITROËN C5 2.0D 01-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47223_1500x1000_WM_001_1.jpg,,,NRF,47223,,'8718042106445,,,,,
47224,CITROËN Xsara 1.8 00-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47224_1500x1000_WM_001_1.jpg,,,NRF,47224,,'8718042106452,,,,,
47225,DACIA Logan 1.6 05-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/4/7/47225_1500x1000_WM_001_2.jpg,,,NRF,47225,,'8718042106469,,,,,
